DD;CC;LLLL;Localidade;Field_004;Field_005;Field_006;Field_007;Field_008;Field_009;Field_010;Field_011;Field_012;Field_013;CP4;CP3;CPALF
16;7;37781;Rebordões Souto       ;8602100;Rua     ;de ;São          ;   ;Salvador de Souto de Abade;Carapita     ;                      ;;                       ;4990;774;SOUTO REBORDÕES  
16;7;37781;Rebordões Souto       ;8602100;Rua     ;de ;São          ;   ;Salvador de Souto de Abade;Chão de Mena ;                      ;;                       ;4990;776;SOUTO REBORDÕES  
16;7;37781;Rebordões Souto       ;8602100;Rua     ;de ;São          ;   ;Salvador de Souto de Abade;Freixoeiro   ;                      ;;                       ;4990;781;SOUTO REBORDÕES  
16;7;37781;Rebordões Souto       ;8602100;Rua     ;de ;São          ;   ;Salvador de Souto de Abade;Gelha        ;                      ;;                       ;4990;770;SOUTO REBORDÕES  
16;7;37781;Rebordões Souto       ;8602100;Rua     ;de ;São          ;   ;Salvador de Souto de Abade;Mesão        ;                      ;;                       ;4990;779;SOUTO REBORDÕES  
16;7;37781;Rebordões Souto       ;8602100;Rua     ;de ;São          ;   ;Salvador de Souto de Abade;Poças do Mont;                      ;;                       ;4990;770;SOUTO REBORDÕES  
16;7;37781;Rebordões Souto       ;8602100;Rua     ;de ;São          ;   ;Salvador de Souto de Abade;Senra        ;                      ;;                       ;4990;781;SOUTO REBORDÕES  
16;7;37803;Vilar das Almas       ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;790;VILAR DAS ALMAS  
16;7;37804;Além-do-Rio           ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37805;Cabo                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37806;Costa                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37807;Cruz                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37808;Penedo                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37809;Pombeira              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37810;Rego                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37811;Reserva               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37812;Vilar do Monte        ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;795;VILAR DO MONTE PT
16;7;37813;Aldeia                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;800;VITORINO DAS DONA
16;7;37814;Barco                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;801;VITORINO DAS DONA
16;7;37815;Boucinha              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;800;VITORINO DAS DONA
16;7;37816;Brufe                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;800;VITORINO DAS DONA
16;7;37817;Cachada               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;800;VITORINO DAS DONA
16;7;37818;Carvalhal             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4990;800;VITORINO DAS DONA
